CMDLINE fairseq-train /Users/tomalcorn/Documents/University/pg/diss/DATA_ROOT_EP_DOC --config-yaml config.yaml --multitask-config-yaml config_multitask.yaml --task doc_speech_to_speech --target-is-code --target-code-size 100 --vocoder code_hifigan --criterion doc_speech_to_unit --label-smoothing 0.2 --arch doc_s2ut_transformer --share-decoder-input-output-embed --dropout 0.1 --attention-dropout 0.1 --relu-dropout 0.1 --train-subset train --valid-subset dev --save-dir /Users/tomalcorn/Documents/University/pg/diss/12_DOC/models --lr 0.0005 --lr-scheduler inverse_sqrt --warmup-init-lr 1e-7 --warmup-updates 10000 --optimizer adam --adam-betas (0.9,0.98) --clip-norm 10.0 --max-update 400000 --max-tokens 1500 --max-target-positions 3000 --update-freq 1 --seed 1 --num-workers 8 --max-epoch 1 --save-interval 10 --doc-context-size 0 --conv-version no_subsample
MEM 516.359375 1723116416.6127
MEM 516.359375 1723116416.7162
MEM 516.359375 1723116416.8213
MEM 516.359375 1723116416.9265
MEM 516.359375 1723116417.0294
MEM 516.359375 1723116417.1346
MEM 516.359375 1723116417.2397
MEM 516.359375 1723116417.3448
MEM 516.359375 1723116417.4499
MEM 516.359375 1723116417.5550
MEM 516.359375 1723116417.6602
MEM 516.359375 1723116417.7653
MEM 516.359375 1723116417.8702
MEM 516.359375 1723116417.9754
MEM 516.359375 1723116418.0806
MEM 516.359375 1723116418.1857
MEM 516.359375 1723116418.2859
MEM 516.359375 1723116418.3910
MEM 516.359375 1723116418.4923
MEM 516.359375 1723116418.5975
MEM 516.359375 1723116418.7025
MEM 516.359375 1723116418.8077
MEM 516.359375 1723116418.9114
MEM 516.359375 1723116419.0146
MEM 516.359375 1723116419.1197
MEM 516.359375 1723116419.2249
MEM 516.359375 1723116419.3279
MEM 516.359375 1723116419.4282
MEM 516.359375 1723116419.5333
MEM 516.359375 1723116419.6383
MEM 516.359375 1723116419.7434
MEM 516.359375 1723116419.8548
MEM 516.359375 1723116419.9600
MEM 516.359375 1723116420.0651
MEM 516.359375 1723116420.1697
MEM 516.718750 1723116420.2749
MEM 516.718750 1723116420.3795
MEM 518.937500 1723116420.4830
MEM 517.500000 1723116420.5861
MEM 517.203125 1723116420.6907
MEM 517.562500 1723116420.7936
MEM 517.187500 1723116420.8987
MEM 524.015625 1723116421.0039
MEM 524.015625 1723116421.1066
MEM 524.015625 1723116421.2086
MEM 524.015625 1723116421.3115
MEM 524.015625 1723116421.4166
MEM 524.015625 1723116421.5217
MEM 524.015625 1723116421.6268
MEM 524.015625 1723116421.7336
MEM 524.015625 1723116421.8387
MEM 524.015625 1723116421.9451
MEM 531.421875 1723116422.0502
MEM 533.625000 1723116422.1554
MEM 533.625000 1723116422.2618
MEM 533.625000 1723116422.3670
MEM 533.625000 1723116422.4715
MEM 533.625000 1723116422.5766
MEM 533.625000 1723116422.6817
MEM 533.625000 1723116422.7867
MEM 533.625000 1723116422.8919
MEM 533.625000 1723116422.9928
MEM 533.625000 1723116423.0977
MEM 543.031250 1723116423.2009
MEM 535.625000 1723116423.3061
MEM 535.625000 1723116423.4068
MEM 535.625000 1723116423.5075
MEM 535.625000 1723116423.6088
MEM 535.625000 1723116423.7139
MEM 535.625000 1723116423.8156
MEM 535.625000 1723116423.9207
MEM 535.625000 1723116424.0259
MEM 535.625000 1723116424.1326
MEM 535.625000 1723116424.2359
MEM 535.625000 1723116424.3362
MEM 535.625000 1723116424.4413
MEM 535.625000 1723116424.5461
MEM 535.625000 1723116424.6512
MEM 535.625000 1723116424.7549
MEM 535.625000 1723116424.8599
MEM 535.625000 1723116424.9651
MEM 535.625000 1723116425.0702
MEM 535.625000 1723116425.1769
MEM 535.625000 1723116425.2830
MEM 535.625000 1723116425.3880
MEM 535.625000 1723116425.4931
MEM 535.625000 1723116425.5983
MEM 535.625000 1723116425.7034
MEM 535.625000 1723116425.8053
MEM 535.625000 1723116425.9105
MEM 535.625000 1723116426.0156
MEM 535.625000 1723116426.1207
MEM 535.625000 1723116426.2258
MEM 535.625000 1723116426.3372
MEM 535.625000 1723116426.4412
MEM 535.625000 1723116426.5453
MEM 535.625000 1723116426.6504
MEM 546.265625 1723116426.7556
MEM 546.265625 1723116426.8596
MEM 546.265625 1723116426.9625
MEM 546.265625 1723116427.0676
MEM 546.265625 1723116427.1728
MEM 546.265625 1723116427.2779
MEM 546.265625 1723116427.3830
MEM 546.265625 1723116427.4881
MEM 546.265625 1723116427.5933
MEM 546.265625 1723116427.6984
MEM 546.265625 1723116427.7993
MEM 546.609375 1723116427.9045
MEM 546.609375 1723116428.0137
MEM 546.609375 1723116428.1189
MEM 546.609375 1723116428.2240
MEM 546.609375 1723116428.3290
MEM 546.609375 1723116428.4341
MEM 546.609375 1723116428.5391
MEM 546.609375 1723116428.6443
MEM 546.609375 1723116428.7461
MEM 546.609375 1723116428.8512
MEM 546.609375 1723116428.9563
MEM 546.609375 1723116429.0614
MEM 546.609375 1723116429.1627
MEM 546.609375 1723116429.2702
MEM 546.609375 1723116429.3753
MEM 546.609375 1723116429.4804
MEM 546.609375 1723116429.5855
MEM 546.609375 1723116429.6906
MEM 546.609375 1723116429.7957
MEM 546.609375 1723116429.8999
MEM 546.609375 1723116430.0045
MEM 546.609375 1723116430.1057
MEM 554.265625 1723116430.2109
MEM 554.265625 1723116430.3131
MEM 569.750000 1723116430.4175
MEM 741.171875 1723116430.5227
MEM 1061.625000 1723116430.6280
MEM 1438.046875 1723116430.7332
MEM 1731.000000 1723116430.8383
MEM 1878.406250 1723116430.9435
MEM 2207.890625 1723116431.0487
MEM 2470.828125 1723116431.1539
MEM 2761.390625 1723116431.2591
MEM 2904.328125 1723116431.3642
MEM 3272.796875 1723116431.4695
MEM 3502.671875 1723116431.5747
MEM 3620.781250 1723116431.6798
MEM 3927.156250 1723116431.7849
MEM 4397.375000 1723116431.8903
MEM 4518.578125 1723116431.9955
MEM 4805.953125 1723116432.1006
MEM 4950.968750 1723116432.2058
MEM 5196.531250 1723116432.3073
MEM 5518.890625 1723116432.4124
MEM 5701.421875 1723116432.5169
MEM 5719.812500 1723116432.6180
MEM 5916.671875 1723116432.7231
MEM 6278.234375 1723116432.8286
MEM 5978.406250 1723116432.9335
MEM 6118.218750 1723116433.0385
MEM 5804.078125 1723116433.1438
MEM 5770.015625 1723116433.2474
MEM 5774.968750 1723116433.3503
MEM 5583.734375 1723116433.4550
MEM 5427.531250 1723116433.5603
MEM 5299.656250 1723116433.6611
MEM 5003.296875 1723116433.7672
MEM 5022.468750 1723116433.8705
MEM 5268.140625 1723116433.9715
MEM 5773.687500 1723116434.0767
MEM 6047.437500 1723116434.1819
MEM 6039.296875 1723116434.2845
MEM 6115.968750 1723116434.3851
MEM 6175.656250 1723116434.4905
MEM 6418.734375 1723116434.5994
MEM 6193.718750 1723116434.7046
MEM 6240.484375 1723116434.8097
MEM 6318.796875 1723116434.9102
MEM 6417.500000 1723116435.0135
MEM 6229.468750 1723116435.1157
MEM 5899.187500 1723116435.2184
MEM 4304.578125 1723116435.3236
MEM 6129.875000 1723116435.4283
MEM 6331.593750 1723116435.5336
MEM 6432.500000 1723116435.6388
MEM 6193.312500 1723116435.7441
MEM 5748.750000 1723116435.8443
MEM 5343.187500 1723116435.9497
MEM 5072.187500 1723116436.0520
MEM 4653.390625 1723116436.1535
MEM 4358.390625 1723116436.2587
MEM 4189.578125 1723116436.3590
MEM 1112.937500 1723116436.4641
MEM 2114.484375 1723116436.5697
MEM 2461.843750 1723116436.6716
MEM 2486.546875 1723116436.7768
MEM 2503.062500 1723116436.8819
MEM 2521.062500 1723116436.9871
MEM 2505.906250 1723116437.0922
MEM 883.578125 1723116437.1973
MEM 1137.765625 1723116437.3027
MEM 1240.281250 1723116437.4072
MEM 1332.437500 1723116437.5101
MEM 1521.578125 1723116437.6152
MEM 1455.218750 1723116437.7203
MEM 1156.609375 1723116437.8255
MEM 1288.656250 1723116437.9306
MEM 1380.578125 1723116438.0358
MEM 997.531250 1723116438.1409
MEM 1300.546875 1723116438.2461
MEM 1458.000000 1723116438.3512
MEM 994.578125 1723116438.4564
MEM 1312.765625 1723116438.5616
MEM 1410.421875 1723116438.6654
MEM 991.890625 1723116438.7706
MEM 1298.437500 1723116438.8759
MEM 1352.640625 1723116438.9812
MEM 1080.656250 1723116439.0864
MEM 1307.218750 1723116439.1915
MEM 1417.781250 1723116439.2969
MEM 1002.343750 1723116439.4020
MEM 1334.609375 1723116439.5072
MEM 1567.046875 1723116439.6126
MEM 1547.796875 1723116439.7128
MEM 1760.937500 1723116439.8179
MEM 2015.531250 1723116439.9232
MEM 2064.000000 1723116440.0282
MEM 2480.250000 1723116440.1334
MEM 2575.843750 1723116440.2385
MEM 2830.406250 1723116440.3426
MEM 3218.156250 1723116440.4478
MEM 3334.421875 1723116440.5529
MEM 3594.593750 1723116440.6580
MEM 3982.343750 1723116440.7632
MEM 4091.812500 1723116440.8669
MEM 4346.218750 1723116440.9723
MEM 4711.359375 1723116441.0736
MEM 4797.000000 1723116441.1846
MEM 5022.625000 1723116441.2887
MEM 5123.171875 1723116441.3924
MEM 5518.140625 1723116441.4975
MEM 5646.312500 1723116441.5985
MEM 5887.375000 1723116441.7036
MEM 6081.000000 1723116441.8088
MEM 6223.843750 1723116441.9140
MEM 6444.406250 1723116442.0192
MEM 6650.484375 1723116442.1220
MEM 7301.343750 1723116442.2272
MEM 7876.000000 1723116442.3324
MEM 8103.531250 1723116442.4359
MEM 7881.953125 1723116442.5381
MEM 7505.796875 1723116442.6418
MEM 7337.937500 1723116442.7482
MEM 7339.515625 1723116442.8520
MEM 7325.328125 1723116442.9526
MEM 6994.453125 1723116443.0530
MEM 6381.125000 1723116443.1532
MEM 6165.078125 1723116443.2584
MEM 6198.015625 1723116443.3611
MEM 6174.312500 1723116443.4650
MEM 4510.640625 1723116443.5688
MEM 4685.125000 1723116443.6740
MEM 4688.703125 1723116443.7791
MEM 4688.703125 1723116443.8843
MEM 3515.046875 1723116443.9894
MEM 3845.406250 1723116444.0945
MEM 3790.203125 1723116444.1970
MEM 3684.343750 1723116444.3023
MEM 3280.265625 1723116444.4066
MEM 3290.640625 1723116444.5118
MEM 3261.031250 1723116444.6169
MEM 3232.406250 1723116444.7221
MEM 2977.546875 1723116444.8273
MEM 2831.515625 1723116444.9325
MEM 2442.671875 1723116445.0339
MEM 2358.515625 1723116445.1390
MEM 2169.468750 1723116445.2445
MEM 1981.187500 1723116445.3491
MEM 1549.468750 1723116445.4543
MEM 1587.968750 1723116445.5594
MEM 1612.046875 1723116445.6646
MEM 1900.546875 1723116445.7696
MEM 2086.531250 1723116445.8748
MEM 2441.812500 1723116445.9798
MEM 2572.968750 1723116446.0850
MEM 2912.703125 1723116446.1902
MEM 3079.000000 1723116446.2933
MEM 3300.140625 1723116446.3985
MEM 3532.515625 1723116446.5037
MEM 3738.093750 1723116446.6088
MEM 4038.125000 1723116446.7140
MEM 4236.140625 1723116446.8191
MEM 4591.515625 1723116446.9243
MEM 4831.109375 1723116447.0295
MEM 4986.359375 1723116447.1346
MEM 5253.906250 1723116447.2397
MEM 5506.921875 1723116447.3429
MEM 6058.406250 1723116447.4481
MEM 6578.218750 1723116447.5501
MEM 7044.218750 1723116447.6553
MEM 7348.500000 1723116447.7560
MEM 7797.703125 1723116447.8613
MEM 8422.984375 1723116447.9652
MEM 8306.937500 1723116448.0704
MEM 6031.421875 1723116448.1755
MEM 6052.187500 1723116448.2807
MEM 6054.937500 1723116448.3858
MEM 4960.640625 1723116448.4909
MEM 4835.734375 1723116448.5961
MEM 4646.625000 1723116448.7013
MEM 4454.031250 1723116448.8065
MEM 3981.062500 1723116448.9117
MEM 3578.796875 1723116449.0170
MEM 3139.437500 1723116449.1184
MEM 2909.359375 1723116449.2235
MEM 2886.671875 1723116449.3287
MEM 2928.625000 1723116449.4339
MEM 2642.468750 1723116449.5386
MEM 2831.593750 1723116449.6438
MEM 3276.000000 1723116449.7490
MEM 3394.234375 1723116449.8541
MEM 3552.656250 1723116449.9593
MEM 3642.500000 1723116450.0644
MEM 3939.250000 1723116450.1674
MEM 4090.625000 1723116450.2726
MEM 4158.343750 1723116450.3781
MEM 4514.343750 1723116450.4825
MEM 4763.843750 1723116450.5846
MEM 4844.265625 1723116450.6897
MEM 5253.062500 1723116450.7949
MEM 5372.984375 1723116450.9000
MEM 5610.546875 1723116451.0051
MEM 5771.046875 1723116451.1102
MEM 6127.484375 1723116451.2115
MEM 6378.046875 1723116451.3166
MEM 6537.328125 1723116451.4217
MEM 6946.156250 1723116451.5269
MEM 7057.203125 1723116451.6320
MEM 7303.562500 1723116451.7372
MEM 7484.125000 1723116451.8425
MEM 7557.406250 1723116451.9476
MEM 7739.796875 1723116452.0528
MEM 7980.609375 1723116452.1579
MEM 8047.328125 1723116452.2619
MEM 7986.593750 1723116452.3637
MEM 7560.453125 1723116452.4689
MEM 7873.218750 1723116452.5741
MEM 7679.125000 1723116452.6792
MEM 7634.000000 1723116452.7818
MEM 7299.140625 1723116452.8840
MEM 6795.625000 1723116452.9877
MEM 6224.187500 1723116453.0888
MEM 5868.265625 1723116453.1903
MEM 5387.390625 1723116453.2925
MEM 5095.046875 1723116453.3977
MEM 4425.421875 1723116453.5029
MEM 6122.671875 1723116453.6058
MEM 6352.187500 1723116453.7110
MEM 6508.437500 1723116453.8140
MEM 6310.578125 1723116453.9151
MEM 5977.625000 1723116454.0163
MEM 5788.593750 1723116454.1218
MEM 5503.000000 1723116454.2271
MEM 5236.156250 1723116454.3318
MEM 2426.531250 1723116454.4369
MEM 3376.468750 1723116454.5425
MEM 3503.375000 1723116454.6431
MEM 3503.375000 1723116454.7483
MEM 3531.406250 1723116454.8534
MEM 3551.390625 1723116454.9555
MEM 2178.734375 1723116455.0609
MEM 2425.546875 1723116455.1660
MEM 2543.250000 1723116455.2712
MEM 2608.843750 1723116455.3767
MEM 2648.937500 1723116455.4819
MEM 2565.656250 1723116455.5872
MEM 2246.921875 1723116455.6885
MEM 2272.015625 1723116455.7901
MEM 1886.390625 1723116455.8961
MEM 1773.234375 1723116456.0013
MEM 1690.109375 1723116456.1043
MEM 1864.562500 1723116456.2094
MEM 1810.000000 1723116456.3148
MEM 1718.906250 1723116456.4200
MEM 1831.734375 1723116456.5254
MEM 1755.281250 1723116456.6306
MEM 1710.468750 1723116456.7357
MEM 1784.234375 1723116456.8411
MEM 1224.078125 1723116456.9423
MEM 1310.390625 1723116457.0475
MEM 1395.687500 1723116457.1527
MEM 1584.875000 1723116457.2578
MEM 1788.078125 1723116457.3630
MEM 1892.781250 1723116457.4681
MEM 2105.656250 1723116457.5737
MEM 2348.625000 1723116457.6788
MEM 2492.593750 1723116457.7795
MEM 2733.703125 1723116457.8806
MEM 2976.718750 1723116457.9857
MEM 3156.140625 1723116458.0909
MEM 3408.203125 1723116458.1960
MEM 3602.468750 1723116458.3011
MEM 3826.046875 1723116458.4063
MEM 4365.234375 1723116458.5115
MEM 4850.218750 1723116458.6167
MEM 5259.765625 1723116458.7219
MEM 5889.703125 1723116458.8262
MEM 4578.437500 1723116458.9298
MEM 4578.453125 1723116459.0350
MEM 3884.953125 1723116459.1402
MEM 3709.734375 1723116459.2453
MEM 3318.593750 1723116459.3505
MEM 2659.484375 1723116459.4556
MEM 2282.609375 1723116459.5608
MEM 2284.953125 1723116459.6655
MEM 2214.890625 1723116459.7696
MEM 2790.015625 1723116459.8747
MEM 2890.640625 1723116459.9798
MEM 3030.734375 1723116460.0849
MEM 3186.296875 1723116460.1901
MEM 3383.906250 1723116460.2952
MEM 3955.953125 1723116460.4005
MEM 4172.531250 1723116460.5043
MEM 4310.296875 1723116460.6093
MEM 4409.078125 1723116460.7145
MEM 4779.312500 1723116460.8196
MEM 4934.984375 1723116460.9248
MEM 5521.390625 1723116461.0298
MEM 5660.968750 1723116461.1349
MEM 5965.390625 1723116461.2404
MEM 6061.828125 1723116461.3428
MEM 6196.781250 1723116461.4481
MEM 6954.671875 1723116461.5533
MEM 7013.406250 1723116461.6584
MEM 7152.375000 1723116461.7634
MEM 7303.671875 1723116461.8686
MEM 7570.281250 1723116461.9737
MEM 8261.031250 1723116462.0790
MEM 8372.140625 1723116462.1843
MEM 8508.843750 1723116462.2893
MEM 8785.281250 1723116462.3946
MEM 8888.593750 1723116462.4997
MEM 8929.031250 1723116462.6007
MEM 8944.218750 1723116462.7013
MEM 8459.828125 1723116462.8064
MEM 8598.093750 1723116462.9115
MEM 8697.375000 1723116463.0127
MEM 8119.812500 1723116463.1179
MEM 8392.953125 1723116463.2189
MEM 8395.359375 1723116463.3242
MEM 8096.812500 1723116463.4294
MEM 7983.875000 1723116463.5329
MEM 7835.125000 1723116463.6381
MEM 7700.640625 1723116463.7432
MEM 7493.984375 1723116463.8467
MEM 7243.078125 1723116463.9515
MEM 6963.546875 1723116464.0567
MEM 6786.703125 1723116464.1570
MEM 6520.859375 1723116464.2621
MEM 5908.203125 1723116464.3674
MEM 5638.359375 1723116464.4727
MEM 5055.171875 1723116464.5780
MEM 4763.171875 1723116464.6795
MEM 4895.703125 1723116464.7849
MEM 5731.218750 1723116464.8902
MEM 5363.453125 1723116464.9907
MEM 4923.968750 1723116465.0916
MEM 4653.640625 1723116465.1927
MEM 4323.359375 1723116465.2932
MEM 4303.453125 1723116465.3946
MEM 4407.484375 1723116465.5000
MEM 4461.296875 1723116465.6036
MEM 4640.671875 1723116465.7055
MEM 4802.734375 1723116465.8073
MEM 4537.890625 1723116465.9100
MEM 4187.843750 1723116466.0260
MEM 4321.046875 1723116466.1280
MEM 4340.328125 1723116466.2301
MEM 4296.625000 1723116466.3321
MEM 4292.468750 1723116466.4348
MEM 4310.375000 1723116466.5372
MEM 4294.203125 1723116466.6388
MEM 783.812500 1723116466.7440
MEM 1960.578125 1723116466.8454
MEM 2377.812500 1723116466.9502
MEM 2426.906250 1723116467.0553
MEM 2432.906250 1723116467.1604
MEM 2457.203125 1723116467.2655
MEM 2473.187500 1723116467.3706
MEM 2487.093750 1723116467.4758
MEM 464.640625 1723116467.5813
MEM 846.187500 1723116467.6866
MEM 1130.156250 1723116467.7918
MEM 1247.546875 1723116467.8970
MEM 1319.187500 1723116468.0022
MEM 1621.625000 1723116468.1073
MEM 1374.875000 1723116468.2125
MEM 1604.812500 1723116468.3179
MEM 1078.062500 1723116468.4231
MEM 1436.281250 1723116468.5282
MEM 1386.515625 1723116468.6324
MEM 1798.593750 1723116468.7376
MEM 1204.781250 1723116468.8428
MEM 1431.796875 1723116468.9481
MEM 1522.437500 1723116469.0497
MEM 1429.687500 1723116469.1549
MEM 1278.812500 1723116469.2600
MEM 1461.093750 1723116469.3654
MEM 1608.734375 1723116469.4706
MEM 1340.500000 1723116469.5757
MEM 1351.593750 1723116469.6809
MEM 1461.781250 1723116469.7861
MEM 1650.703125 1723116469.8914
MEM 1196.765625 1723116469.9966
MEM 1457.562500 1723116470.1018
MEM 1276.265625 1723116470.2070
MEM 1491.875000 1723116470.3123
MEM 1040.656250 1723116470.4169
MEM 1359.375000 1723116470.5222
MEM 1617.796875 1723116470.6274
MEM 1808.890625 1723116470.7325
MEM 1810.046875 1723116470.8377
MEM 2162.343750 1723116470.9428
MEM 2429.546875 1723116471.0480
MEM 2514.640625 1723116471.1531
MEM 2973.937500 1723116471.2583
MEM 3079.968750 1723116471.3633
MEM 3239.593750 1723116471.4685
MEM 3512.796875 1723116471.5738
MEM 3919.453125 1723116471.6789
MEM 4069.171875 1723116471.7843
MEM 4360.734375 1723116471.8896
MEM 4654.953125 1723116471.9948
MEM 4898.343750 1723116472.0999
MEM 5044.312500 1723116472.2051
MEM 5283.718750 1723116472.3101
MEM 5897.109375 1723116472.4152
MEM 5880.062500 1723116472.5197
MEM 6120.656250 1723116472.6248
MEM 6303.453125 1723116472.7299
MEM 6715.984375 1723116472.8350
MEM 6981.656250 1723116472.9402
MEM 7129.718750 1723116473.0453
MEM 7270.328125 1723116473.1504
MEM 7488.093750 1723116473.2555
MEM 7682.812500 1723116473.3607
MEM 7887.281250 1723116473.4658
MEM 8107.625000 1723116473.5711
MEM 8775.375000 1723116473.6762
MEM 9381.671875 1723116473.7814
MEM 9857.328125 1723116473.8865
MEM 10348.640625 1723116473.9926
MEM 10686.718750 1723116474.0933
MEM 10309.562500 1723116474.1990
MEM 9314.109375 1723116474.3025
MEM 10035.203125 1723116474.4058
MEM 10076.515625 1723116474.5099
MEM 9757.890625 1723116474.6145
MEM 9195.140625 1723116474.7198
MEM 8568.640625 1723116474.8249
MEM 7984.390625 1723116474.9303
MEM 8043.406250 1723116475.0316
MEM 7982.921875 1723116475.1342
MEM 7672.703125 1723116475.2362
MEM 7773.484375 1723116475.3366
MEM 5195.546875 1723116475.4377
MEM 5774.281250 1723116475.5404
MEM 5823.015625 1723116475.6455
MEM 5827.781250 1723116475.7506
MEM 5827.781250 1723116475.8557
MEM 4087.062500 1723116475.9609
MEM 4389.203125 1723116476.0660
MEM 4685.078125 1723116476.1711
MEM 4757.109375 1723116476.2762
MEM 4827.968750 1723116476.3814
MEM 4705.859375 1723116476.4865
MEM 4530.937500 1723116476.5913
MEM 4425.546875 1723116476.6964
MEM 4337.125000 1723116476.8017
MEM 4007.937500 1723116476.9068
MEM 3903.421875 1723116477.0120
MEM 3508.843750 1723116477.1172
MEM 3538.390625 1723116477.2230
MEM 3219.234375 1723116477.3281
MEM 3088.421875 1723116477.4333
MEM 3050.890625 1723116477.5392
MEM 2639.187500 1723116477.6443
MEM 2336.265625 1723116477.7496
MEM 1855.765625 1723116477.8535
MEM 1887.703125 1723116477.9560
MEM 1906.812500 1723116478.0611
MEM 2098.250000 1723116478.1663
MEM 2792.937500 1723116478.2715
MEM 2837.218750 1723116478.3767
MEM 3011.843750 1723116478.4820
MEM 3158.390625 1723116478.5873
MEM 3393.250000 1723116478.6919
MEM 3679.078125 1723116478.7970
MEM 4206.156250 1723116478.9021
MEM 4345.812500 1723116479.0072
MEM 4449.703125 1723116479.1124
MEM 4889.531250 1723116479.2177
MEM 4895.968750 1723116479.3188
MEM 5624.406250 1723116479.4240
MEM 5706.109375 1723116479.5291
MEM 5846.125000 1723116479.6342
MEM 5987.890625 1723116479.7395
MEM 6260.796875 1723116479.8446
MEM 6494.796875 1723116479.9497
MEM 7310.562500 1723116480.0548
MEM 7209.515625 1723116480.1599
MEM 7557.765625 1723116480.2651
MEM 7662.250000 1723116480.3702
MEM 7763.265625 1723116480.4753
MEM 8265.250000 1723116480.5805
MEM 8573.750000 1723116480.6835
MEM 8714.031250 1723116480.7885
MEM 8839.328125 1723116480.8936
MEM 9127.171875 1723116480.9988
MEM 9367.390625 1723116481.1041
MEM 9970.984375 1723116481.2045
MEM 10073.500000 1723116481.3096
MEM 10210.546875 1723116481.4171
MEM 10380.781250 1723116481.5223
MEM 10462.812500 1723116481.6274
MEM 10510.812500 1723116481.7326
MEM 10564.843750 1723116481.8377
MEM 10338.265625 1723116481.9429
MEM 10157.546875 1723116482.0480
MEM 10063.296875 1723116482.1497
MEM 9946.796875 1723116482.2549
MEM 9782.500000 1723116482.3601
MEM 9622.078125 1723116482.4653
MEM 9507.062500 1723116482.5710
MEM 9304.656250 1723116482.6753
MEM 9018.718750 1723116482.7805
MEM 8656.796875 1723116482.8856
MEM 8379.453125 1723116482.9910
MEM 7977.593750 1723116483.0962
MEM 7315.640625 1723116483.2013
MEM 6844.078125 1723116483.3065
MEM 6430.000000 1723116483.4122
MEM 6307.078125 1723116483.5174
MEM 5910.500000 1723116483.6182
MEM 6371.078125 1723116483.7212
MEM 7400.921875 1723116483.8248
MEM 7072.671875 1723116483.9254
MEM 6635.156250 1723116484.0259
MEM 6258.546875 1723116484.1276
MEM 5777.937500 1723116484.2281
MEM 5208.359375 1723116484.3287
MEM 4612.062500 1723116484.4317
MEM 4206.765625 1723116484.5373
MEM 4309.656250 1723116484.6427
MEM 3636.421875 1723116484.7462
MEM 4681.921875 1723116484.8512
MEM 4955.921875 1723116484.9523
MEM 5138.093750 1723116485.0534
MEM 4683.359375 1723116485.1586
MEM 4394.031250 1723116485.2656
MEM 4293.890625 1723116485.3669
